2022-03-11 02:43:30 status unpacked adduser:all 3.116ubuntu1
2022-03-11 02:43:30 status unpacked adduser:all 3.116ubuntu1
2022-03-11 02:43:30 install apt:armhf <none> 1.6.1
2022-03-11 02:43:30 status triggers-pending libc-bin:armhf 2.27-3ubuntu1
2022-03-11 02:43:30 status half-installed apt:armhf 1.6.1
2022-03-11 02:43:30 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:30 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:31 install bzip2:armhf <none> 1.0.6-8.1
2022-03-11 02:43:31 status half-installed bzip2:armhf 1.0.6-8.1
2022-03-11 02:43:31 status unpacked bzip2:armhf 1.0.6-8.1
2022-03-11 02:43:31 status unpacked bzip2:armhf 1.0.6-8.1
2022-03-11 02:43:31 install gpgv:armhf <none> 2.2.4-1ubuntu1
2022-03-11 02:43:31 status half-installed gpgv:armhf 2.2.4-1ubuntu1
2022-03-11 02:43:31 status unpacked gpgv:armhf 2.2.4-1ubuntu1
2022-03-11 02:43:31 status unpacked gpgv:armhf 2.2.4-1ubuntu1
2022-03-11 02:43:31 install libapt-pkg5.0:armhf <none> 1.6.1
2022-03-11 02:43:31 status half-installed libapt-pkg5.0:armhf 1.6.1
2022-03-11 02:43:31 status unpacked libapt-pkg5.0:armhf 1.6.1
2022-03-11 02:43:31 status unpacked libapt-pkg5.0:armhf 1.6.1
2022-03-11 02:43:31 install libffi6:armhf <none> 3.2.1-8
2022-03-11 02:43:31 status half-installed libffi6:armhf 3.2.1-8
2022-03-11 02:43:31 status unpacked libffi6:armhf 3.2.1-8
2022-03-11 02:43:31 status unpacked libffi6:armhf 3.2.1-8
2022-03-11 02:43:31 install libgmp10:armhf <none> 2:6.1.2+dfsg-2
2022-03-11 02:43:31 status half-installed libgmp10:armhf 2:6.1.2+dfsg-2
2022-03-11 02:43:31 status unpacked libgmp10:armhf 2:6.1.2+dfsg-2
2022-03-11 02:43:31 status unpacked libgmp10:armhf 2:6.1.2+dfsg-2
2022-03-11 02:43:31 install libgnutls30:armhf <none> 3.5.18-1ubuntu1
2022-03-11 02:43:31 status half-installed libgnutls30:armhf 3.5.18-1ubuntu1
2022-03-11 02:43:31 status unpacked libgnutls30:armhf 3.5.18-1ubuntu1
2022-03-11 02:43:31 status unpacked libgnutls30:armhf 3.5.18-1ubuntu1
2022-03-11 02:43:31 install libhogweed4:armhf <none> 3.4-1
2022-03-11 02:43:31 status half-installed libhogweed4:armhf 3.4-1
2022-03-11 02:43:31 status unpacked libhogweed4:armhf 3.4-1
2022-03-11 02:43:31 status unpacked libhogweed4:armhf 3.4-1
2022-03-11 02:43:31 install libidn2-0:armhf <none> 2.0.4-1.1build2
2022-03-11 02:43:31 status half-installed libidn2-0:armhf 2.0.4-1.1build2
2022-03-11 02:43:31 status unpacked libidn2-0:armhf 2.0.4-1.1build2
2022-03-11 02:43:31 status unpacked libidn2-0:armhf 2.0.4-1.1build2
2022-03-11 02:43:31 install libnettle6:armhf <none> 3.4-1
2022-03-11 02:43:31 status half-installed libnettle6:armhf 3.4-1
2022-03-11 02:43:31 status unpacked libnettle6:armhf 3.4-1
2022-03-11 02:43:31 status unpacked libnettle6:armhf 3.4-1
2022-03-11 02:43:31 install libp11-kit0:armhf <none> 0.23.9-2
2022-03-11 02:43:31 status half-installed libp11-kit0:armhf 0.23.9-2
2022-03-11 02:43:31 status unpacked libp11-kit0:armhf 0.23.9-2
2022-03-11 02:43:31 status unpacked libp11-kit0:armhf 0.23.9-2
2022-03-11 02:43:31 install libseccomp2:armhf <none> 2.3.1-2.1ubuntu4
2022-03-11 02:43:31 status half-installed libseccomp2:armhf 2.3.1-2.1ubuntu4
2022-03-11 02:43:31 status unpacked libseccomp2:armhf 2.3.1-2.1ubuntu4
2022-03-11 02:43:31 status unpacked libseccomp2:armhf 2.3.1-2.1ubuntu4
2022-03-11 02:43:31 install libstdc++6:armhf <none> 8-20180414-1ubuntu2
2022-03-11 02:43:31 status half-installed libstdc++6:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:31 status unpacked libstdc++6:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:31 status unpacked libstdc++6:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:31 install libtasn1-6:armhf <none> 4.13-2
2022-03-11 02:43:31 status half-installed libtasn1-6:armhf 4.13-2
2022-03-11 02:43:32 status unpacked libtasn1-6:armhf 4.13-2
2022-03-11 02:43:32 status unpacked libtasn1-6:armhf 4.13-2
2022-03-11 02:43:32 install libunistring2:armhf <none> 0.9.9-0ubuntu1
2022-03-11 02:43:32 status half-installed libunistring2:armhf 0.9.9-0ubuntu1
2022-03-11 02:43:32 status unpacked libunistring2:armhf 0.9.9-0ubuntu1
2022-03-11 02:43:32 status unpacked libunistring2:armhf 0.9.9-0ubuntu1
2022-03-11 02:43:32 install ubuntu-keyring:all <none> 2018.02.28
2022-03-11 02:43:32 status half-installed ubuntu-keyring:all 2018.02.28
2022-03-11 02:43:32 status unpacked ubuntu-keyring:all 2018.02.28
2022-03-11 02:43:32 status unpacked ubuntu-keyring:all 2018.02.28
2022-03-11 02:43:32 trigproc libc-bin:armhf 2.27-3ubuntu1 <none>
2022-03-11 02:43:32 status half-configured libc-bin:armhf 2.27-3ubuntu1
2022-03-11 02:43:32 status installed libc-bin:armhf 2.27-3ubuntu1
2022-03-11 02:43:32 startup packages configure
2022-03-11 02:43:32 configure libunistring2:armhf 0.9.9-0ubuntu1 <none>
2022-03-11 02:43:32 status triggers-pending libc-bin:armhf 2.27-3ubuntu1
2022-03-11 02:43:32 status unpacked libunistring2:armhf 0.9.9-0ubuntu1
2022-03-11 02:43:32 status half-configured libunistring2:armhf 0.9.9-0ubuntu1
2022-03-11 02:43:32 status installed libunistring2:armhf 0.9.9-0ubuntu1
2022-03-11 02:43:32 configure libnettle6:armhf 3.4-1 <none>
2022-03-11 02:43:32 status unpacked libnettle6:armhf 3.4-1
2022-03-11 02:43:32 status half-configured libnettle6:armhf 3.4-1
2022-03-11 02:43:32 status installed libnettle6:armhf 3.4-1
2022-03-11 02:43:32 configure libidn2-0:armhf 2.0.4-1.1build2 <none>
2022-03-11 02:43:32 status unpacked libidn2-0:armhf 2.0.4-1.1build2
2022-03-11 02:43:32 status half-configured libidn2-0:armhf 2.0.4-1.1build2
2022-03-11 02:43:32 status installed libidn2-0:armhf 2.0.4-1.1build2
2022-03-11 02:43:32 configure gpgv:armhf 2.2.4-1ubuntu1 <none>
2022-03-11 02:43:32 status unpacked gpgv:armhf 2.2.4-1ubuntu1
2022-03-11 02:43:32 status half-configured gpgv:armhf 2.2.4-1ubuntu1
2022-03-11 02:43:32 status installed gpgv:armhf 2.2.4-1ubuntu1
2022-03-11 02:43:32 configure libtasn1-6:armhf 4.13-2 <none>
2022-03-11 02:43:32 status unpacked libtasn1-6:armhf 4.13-2
2022-03-11 02:43:32 status half-configured libtasn1-6:armhf 4.13-2
2022-03-11 02:43:32 status installed libtasn1-6:armhf 4.13-2
2022-03-11 02:43:32 configure bzip2:armhf 1.0.6-8.1 <none>
2022-03-11 02:43:32 status unpacked bzip2:armhf 1.0.6-8.1
2022-03-11 02:43:32 status half-configured bzip2:armhf 1.0.6-8.1
2022-03-11 02:43:32 status installed bzip2:armhf 1.0.6-8.1
2022-03-11 02:43:32 configure libgmp10:armhf 2:6.1.2+dfsg-2 <none>
2022-03-11 02:43:32 status unpacked libgmp10:armhf 2:6.1.2+dfsg-2
2022-03-11 02:43:32 status half-configured libgmp10:armhf 2:6.1.2+dfsg-2
2022-03-11 02:43:32 status installed libgmp10:armhf 2:6.1.2+dfsg-2
2022-03-11 02:43:32 configure libseccomp2:armhf 2.3.1-2.1ubuntu4 <none>
2022-03-11 02:43:32 status unpacked libseccomp2:armhf 2.3.1-2.1ubuntu4
2022-03-11 02:43:32 status half-configured libseccomp2:armhf 2.3.1-2.1ubuntu4
2022-03-11 02:43:32 status installed libseccomp2:armhf 2.3.1-2.1ubuntu4
2022-03-11 02:43:32 configure libstdc++6:armhf 8-20180414-1ubuntu2 <none>
2022-03-11 02:43:32 status unpacked libstdc++6:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:32 status half-configured libstdc++6:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:32 status installed libstdc++6:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:32 configure libffi6:armhf 3.2.1-8 <none>
2022-03-11 02:43:32 status unpacked libffi6:armhf 3.2.1-8
2022-03-11 02:43:32 status half-configured libffi6:armhf 3.2.1-8
2022-03-11 02:43:32 status installed libffi6:armhf 3.2.1-8
2022-03-11 02:43:32 configure adduser:all 3.116ubuntu1 <none>
2022-03-11 02:43:32 status unpacked adduser:all 3.116ubuntu1
2022-03-11 02:43:32 status unpacked adduser:all 3.116ubuntu1
2022-03-11 02:43:32 status half-configured adduser:all 3.116ubuntu1
2022-03-11 02:43:32 status installed adduser:all 3.116ubuntu1
2022-03-11 02:43:32 configure ubuntu-keyring:all 2018.02.28 <none>
2022-03-11 02:43:32 status unpacked ubuntu-keyring:all 2018.02.28
2022-03-11 02:43:32 status half-configured ubuntu-keyring:all 2018.02.28
2022-03-11 02:43:32 status installed ubuntu-keyring:all 2018.02.28
2022-03-11 02:43:32 configure libapt-pkg5.0:armhf 1.6.1 <none>
2022-03-11 02:43:32 status unpacked libapt-pkg5.0:armhf 1.6.1
2022-03-11 02:43:32 status half-configured libapt-pkg5.0:armhf 1.6.1
2022-03-11 02:43:32 status installed libapt-pkg5.0:armhf 1.6.1
2022-03-11 02:43:32 configure libhogweed4:armhf 3.4-1 <none>
2022-03-11 02:43:32 status unpacked libhogweed4:armhf 3.4-1
2022-03-11 02:43:32 status half-configured libhogweed4:armhf 3.4-1
2022-03-11 02:43:32 status installed libhogweed4:armhf 3.4-1
2022-03-11 02:43:32 configure libp11-kit0:armhf 0.23.9-2 <none>
2022-03-11 02:43:32 status unpacked libp11-kit0:armhf 0.23.9-2
2022-03-11 02:43:32 status half-configured libp11-kit0:armhf 0.23.9-2
2022-03-11 02:43:32 status installed libp11-kit0:armhf 0.23.9-2
2022-03-11 02:43:32 configure libgnutls30:armhf 3.5.18-1ubuntu1 <none>
2022-03-11 02:43:32 status unpacked libgnutls30:armhf 3.5.18-1ubuntu1
2022-03-11 02:43:32 status half-configured libgnutls30:armhf 3.5.18-1ubuntu1
2022-03-11 02:43:32 status installed libgnutls30:armhf 3.5.18-1ubuntu1
2022-03-11 02:43:32 configure apt:armhf 1.6.1 <none>
2022-03-11 02:43:32 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:32 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:32 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:32 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:32 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:32 status unpacked apt:armhf 1.6.1
2022-03-11 02:43:32 status half-configured apt:armhf 1.6.1
2022-03-11 02:43:33 status installed apt:armhf 1.6.1
2022-03-11 02:43:33 trigproc libc-bin:armhf 2.27-3ubuntu1 <none>
2022-03-11 02:43:33 status half-configured libc-bin:armhf 2.27-3ubuntu1
2022-03-11 02:43:33 status installed libc-bin:armhf 2.27-3ubuntu1
2022-03-11 02:43:43 startup archives unpack
2022-03-11 02:43:43 upgrade libc6:armhf 2.27-3ubuntu1 2.27-3ubuntu1
2022-03-11 02:43:43 status triggers-pending libc-bin:armhf 2.27-3ubuntu1
2022-03-11 02:43:43 status half-configured libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:43 status unpacked libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:43 status half-installed libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:44 status half-installed libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:44 status unpacked libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:44 status unpacked libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:44 upgrade libgcc1:armhf 1:8-20180414-1ubuntu2 1:8-20180414-1ubuntu2
2022-03-11 02:43:44 status half-configured libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:44 status unpacked libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:44 status half-installed libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:44 status half-installed libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:44 status unpacked libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:44 status unpacked libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:44 upgrade gcc-8-base:armhf 8-20180414-1ubuntu2 8-20180414-1ubuntu2
2022-03-11 02:43:44 status half-configured gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:44 status unpacked gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:44 status half-installed gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:44 status half-installed gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:44 status unpacked gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:44 status unpacked gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:45 startup packages configure
2022-03-11 02:43:45 configure gcc-8-base:armhf 8-20180414-1ubuntu2 <none>
2022-03-11 02:43:45 status unpacked gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:45 status half-configured gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:45 status installed gcc-8-base:armhf 8-20180414-1ubuntu2
2022-03-11 02:43:45 configure libgcc1:armhf 1:8-20180414-1ubuntu2 <none>
2022-03-11 02:43:45 status unpacked libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:45 status half-configured libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:45 status installed libgcc1:armhf 1:8-20180414-1ubuntu2
2022-03-11 02:43:45 configure libc6:armhf 2.27-3ubuntu1 <none>
2022-03-11 02:43:45 status unpacked libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:45 status unpacked libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:45 status half-configured libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:46 status installed libc6:armhf 2.27-3ubuntu1
2022-03-11 02:43:47 startup archives unpack
2022-03-11 02:43:47 upgrade mawk:armhf 1.3.3-17ubuntu3 1.3.3-17ubuntu3
2022-03-11 02:43:47 status half-configured mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:47 status unpacked mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:47 status half-installed mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:47 status half-installed mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:47 status unpacked mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:47 status unpacked mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:48 startup packages configure
2022-03-11 02:43:48 configure mawk:armhf 1.3.3-17ubuntu3 <none>
2022-03-11 02:43:48 status unpacked mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:48 status half-configured mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:48 status installed mawk:armhf 1.3.3-17ubuntu3
2022-03-11 02:43:48 startup archives unpack
2022-03-11 02:43:48 upgrade base-files:armhf 10.1ubuntu2 10.1ubuntu2
2022-03-11 02:43:48 status half-configured base-files:armhf 10.1ubuntu2
2022-03-11 02:43:48 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:48 status half-installed base-files:armhf 10.1ubuntu2
2022-03-11 02:43:48 status half-installed base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 startup packages configure
2022-03-11 02:43:49 configure base-files:armhf 10.1ubuntu2 <none>
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status unpacked base-files:armhf 10.1ubuntu2
2022-03-11 02:43:49 status half-configured base-files:armhf 10.1ubuntu2
2022-03-11 02:43:50 status installed base-files:armhf 10.1ubuntu2
2022-03-11 02:43:50 startup archives unpack
2022-03-11 02:43:51 upgrade libtinfo5:armhf 6.1-1ubuntu1 6.1-1ubuntu1
2022-03-11 02:43:51 status half-configured libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 status unpacked libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 status half-installed libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 status half-installed libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 status unpacked libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 status unpacked libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 startup packages configure
2022-03-11 02:43:51 configure libtinfo5:armhf 6.1-1ubuntu1 <none>
2022-03-11 02:43:51 status unpacked libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 status half-configured libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:51 status installed libtinfo5:armhf 6.1-1ubuntu1
2022-03-11 02:43:52 startup archives unpack
2022-03-11 02:43:52 upgrade bash:armhf 4.4.18-2ubuntu1 4.4.18-2ubuntu1
2022-03-11 02:43:52 status half-configured bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:52 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:52 status half-installed bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:52 status half-installed bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:52 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:52 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:52 upgrade debianutils:armhf 4.8.4 4.8.4
2022-03-11 02:43:52 status half-configured debianutils:armhf 4.8.4
2022-03-11 02:43:52 status unpacked debianutils:armhf 4.8.4
2022-03-11 02:43:52 status half-installed debianutils:armhf 4.8.4
2022-03-11 02:43:52 status half-installed debianutils:armhf 4.8.4
2022-03-11 02:43:52 status unpacked debianutils:armhf 4.8.4
2022-03-11 02:43:52 status unpacked debianutils:armhf 4.8.4
2022-03-11 02:43:53 startup packages configure
2022-03-11 02:43:53 configure debianutils:armhf 4.8.4 <none>
2022-03-11 02:43:53 status unpacked debianutils:armhf 4.8.4
2022-03-11 02:43:53 status half-configured debianutils:armhf 4.8.4
2022-03-11 02:43:53 status installed debianutils:armhf 4.8.4
2022-03-11 02:43:53 configure bash:armhf 4.4.18-2ubuntu1 <none>
2022-03-11 02:43:53 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:53 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:53 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:53 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:53 status unpacked bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:53 status half-configured bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:53 status installed bash:armhf 4.4.18-2ubuntu1
2022-03-11 02:43:54 startup archives unpack
2022-03-11 02:43:54 upgrade libgcrypt20:armhf 1.8.1-4ubuntu1 1.8.1-4ubuntu1
2022-03-11 02:43:54 status half-configured libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:54 status unpacked libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:54 status half-installed libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:54 status half-installed libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:54 status unpacked libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:54 status unpacked libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:54 upgrade libgpg-error0:armhf 1.27-6 1.27-6
2022-03-11 02:43:54 status half-configured libgpg-error0:armhf 1.27-6
2022-03-11 02:43:54 status unpacked libgpg-error0:armhf 1.27-6
2022-03-11 02:43:54 status half-installed libgpg-error0:armhf 1.27-6
2022-03-11 02:43:54 status half-installed libgpg-error0:armhf 1.27-6
2022-03-11 02:43:54 status unpacked libgpg-error0:armhf 1.27-6
2022-03-11 02:43:54 status unpacked libgpg-error0:armhf 1.27-6
2022-03-11 02:43:55 startup packages configure
2022-03-11 02:43:55 configure libgpg-error0:armhf 1.27-6 <none>
2022-03-11 02:43:55 status unpacked libgpg-error0:armhf 1.27-6
2022-03-11 02:43:55 status half-configured libgpg-error0:armhf 1.27-6
2022-03-11 02:43:55 status installed libgpg-error0:armhf 1.27-6
2022-03-11 02:43:55 configure libgcrypt20:armhf 1.8.1-4ubuntu1 <none>
2022-03-11 02:43:55 status unpacked libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:55 status half-configured libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:55 status installed libgcrypt20:armhf 1.8.1-4ubuntu1
2022-03-11 02:43:56 startup archives unpack
2022-03-11 02:43:56 upgrade liblz4-1:armhf 0.0~r131-2ubuntu3 0.0~r131-2ubuntu3
2022-03-11 02:43:56 status half-configured liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:56 status unpacked liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:56 status half-installed liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:56 status half-installed liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:56 status unpacked liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:56 status unpacked liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:57 startup packages configure
2022-03-11 02:43:57 configure liblz4-1:armhf 0.0~r131-2ubuntu3 <none>
2022-03-11 02:43:57 status unpacked liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:57 status half-configured liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:57 status installed liblz4-1:armhf 0.0~r131-2ubuntu3
2022-03-11 02:43:57 startup archives unpack
2022-03-11 02:43:57 upgrade liblzma5:armhf 5.2.2-1.3 5.2.2-1.3
2022-03-11 02:43:57 status half-configured liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:57 status unpacked liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:57 status half-installed liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:58 status half-installed liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:58 status unpacked liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:58 status unpacked liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:58 startup packages configure
2022-03-11 02:43:58 configure liblzma5:armhf 5.2.2-1.3 <none>
2022-03-11 02:43:58 status unpacked liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:58 status half-configured liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:58 status installed liblzma5:armhf 5.2.2-1.3
2022-03-11 02:43:59 startup archives unpack
2022-03-11 02:43:59 upgrade libsystemd0:armhf 237-3ubuntu10 237-3ubuntu10
2022-03-11 02:43:59 status half-configured libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:43:59 status unpacked libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:43:59 status half-installed libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:43:59 status half-installed libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:43:59 status unpacked libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:43:59 status unpacked libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:44:00 startup packages configure
2022-03-11 02:44:00 configure libsystemd0:armhf 237-3ubuntu10 <none>
2022-03-11 02:44:00 status unpacked libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:44:00 status half-configured libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:44:00 status installed libsystemd0:armhf 237-3ubuntu10
2022-03-11 02:44:01 startup archives unpack
2022-03-11 02:44:01 upgrade bsdutils:armhf 1:2.31.1-0.4ubuntu3 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:01 status half-configured bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:01 status unpacked bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:01 status half-installed bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:01 status half-installed bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:01 status unpacked bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:01 status unpacked bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:02 startup packages configure
2022-03-11 02:44:02 configure bsdutils:armhf 1:2.31.1-0.4ubuntu3 <none>
2022-03-11 02:44:02 status unpacked bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:02 status half-configured bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:02 status installed bsdutils:armhf 1:2.31.1-0.4ubuntu3
2022-03-11 02:44:02 startup archives unpack
2022-03-11 02:44:02 upgrade libacl1:armhf 2.2.52-3build1 2.2.52-3build1
2022-03-11 02:44:02 status half-configured libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:02 status unpacked libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:02 status half-installed libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:02 status half-installed libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:02 status unpacked libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:02 status unpacked libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:02 upgrade libattr1:armhf 1:2.4.47-2build1 1:2.4.47-2build1
2022-03-11 02:44:02 status half-configured libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:02 status unpacked libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:02 status half-installed libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:02 status half-installed libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:02 status unpacked libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:02 status unpacked libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:03 startup packages configure
2022-03-11 02:44:03 configure libattr1:armhf 1:2.4.47-2build1 <none>
2022-03-11 02:44:03 status unpacked libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:03 status half-configured libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:03 status installed libattr1:armhf 1:2.4.47-2build1
2022-03-11 02:44:03 configure libacl1:armhf 2.2.52-3build1 <none>
2022-03-11 02:44:03 status unpacked libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:03 status half-configured libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:03 status installed libacl1:armhf 2.2.52-3build1
2022-03-11 02:44:04 startup archives unpack
